, gene    ENS ,Brain0
,ENSG00000141458,0.407607410992936
,ENSG00000181744,0.25892885254042
,ENSG00000118873,0.151387249033464
,ENSG00000180535,2.34690263427926
,ENSG00000115839,0.177026256782388
,ENSG00000114529,-2.2413109353389
,ENSG00000174899,-0.776785866914596
,ENSG00000214324,-0.355924059576125
,ENSG00000173402,-0.719423353150106
,ENSG00000105755,-0.693730350511941
,ENSG00000100359,0.105413800521777
,ENSG00000004487,-0.266590065343689
,ENSG00000165097,0.0847772106170086
,ENSG00000186335,-2.46550146933944
,ENSG00000269855,-1.0091128980495
,ENSG00000158869,-0.17784164335289
,ENSG00000137707,0.687567944211627
,ENSG00000179639,-3.09470801115211
,ENSG00000159388,-1.62293943654664
,ENSG00000171243,1.37772742141534
,ENSG00000128039,0.673480425794927
,ENSG00000145545,1.3317548973551
,ENSG00000142065,0.372866652739709
,ENSG00000119715,0.17666440224416
,ENSG00000166562,1.26776458242747
,ENSG00000100083,-0.39453258612143
,ENSG00000125447,-0.346012075141121
,ENSG00000103365,-0.743941811160121
,ENSG00000135723,-1.43252369160222
,ENSG00000134775,0.949815800134553
,ENSG00000159079,0.0278921312481578
,ENSG00000082929,-1.36787967983109
,ENSG00000198835,1.9277302162913
,ENSG00000164096,0.287214219941217
,ENSG00000182963,-0.787787013713216
,ENSG00000240065,-0.845119529900485
,ENSG00000204264,-0.975401542210597
,ENSG00000136930,0.287837868926494
,ENSG00000142507,-0.0299100372575405
,ENSG00000100804,0.482334950861692
,ENSG00000159377,0.00115251113668148
,ENSG00000126067,0.311769624836537
,ENSG00000139636,-0.925978712126074
,ENSG00000198862,-0.253591252711921
,ENSG00000179046,1.36603753392035
,ENSG00000198454,0.191205634514498
,ENSG00000148362,0.155845069414076
,ENSG00000184108,-0.296764860740528
,ENSG00000148411,1.49610405585973
,ENSG00000048707,-0.0821335066323022
,ENSG00000160877,1.12538719466533
,ENSG00000197969,-0.891912096968793
,ENSG00000147010,1.01663295800231
,ENSG00000132549,-0.51883474037447
,ENSG00000184515,3.61595677114968
,ENSG00000102409,2.09673580081061
,ENSG00000133134,3.38520288723
,ENSG00000133169,5.15190872021671
,ENSG00000158526,1.21763447181119
,ENSG00000130748,1.61283875935015
,ENSG00000152128,3.54537751189168
,ENSG00000134851,0.159813054120827
,ENSG00000157600,-0.396142445266918
,ENSG00000163449,3.08638807443274
,ENSG00000146802,-0.52346274707871
,ENSG00000185862,0.113555557508438
,ENSG00000109101,-1.93649060376038
,ENSG00000170802,0.00795453363117517
,ENSG00000053254,-1.10276674742658
,ENSG00000145029,0.321903036361433
,ENSG00000187955,-3.27308544120284
,ENSG00000168394,-1.06797531602011
,ENSG00000204267,-0.55785165463339
,ENSG00000065609,5.770373929517
,ENSG00000185522,-2.11656952069784
,ENSG00000188771,-0.586652952865377
,ENSG00000211450,0.371006219055136
,ENSG00000158636,-0.584390791538787
,ENSG00000183292,-0.291410446717385
,ENSG00000172264,1.50317192599664
,ENSG00000133315,-0.803485547061947
,ENSG00000183291,0.0139353481171214
,ENSG00000111615,-0.331722331085773
,ENSG00000129195,-0.914156241925081
,ENSG00000134452,-0.751379795658547
,ENSG00000203818,1.17734075709466
,ENSG00000255394,-0.911750121441022
,ENSG00000164743,0.158471257814595
,ENSG00000177459,1.23599048694041
,ENSG00000169085,4.37479106599337
,ENSG00000213865,0.186948150523049
,ENSG00000115129,-1.56613092875022
,ENSG00000198125,-1.79070880872371
,ENSG00000187714,-0.108708182555061
,ENSG00000165646,0.357349060004502
,ENSG00000036565,1.41928170678875
,ENSG00000017797,0.308891346764286
,ENSG00000124203,1.45764420469782
,ENSG00000198783,-0.115249999874126
,ENSG00000127903,1.10623095937921
,ENSG00000152475,-0.413100191026111
,ENSG00000196267,-0.582341618541042
,ENSG00000022976,-0.171999274442065
,ENSG00000121931,0.293895076627329
,ENSG00000164902,0.805322906922544
,ENSG00000189144,-0.30196129841369
,ENSG00000229549,-0.0902345607279583
,ENSG00000164764,-1.36634394181907
,ENSG00000042813,-0.221555380214806
,ENSG00000258992,-0.213540834888283
,ENSG00000183092,2.62157520520563
,ENSG00000179520,5.12576441849119
,ENSG00000172007,-0.0477910261180199
,ENSG00000146039,-0.495998724143725
,ENSG00000119899,-0.0976581891658899
,ENSG00000091664,8.39462184306477
,ENSG00000104888,5.79969900496552
,ENSG00000124568,-0.690862858662542
,ENSG00000112337,-0.450981304118686
,ENSG00000124564,-0.977747700194085
,ENSG00000162062,1.38412594287604
,ENSG00000136169,-0.400434980483081
,ENSG00000185716,0.542823393245548
,ENSG00000254470,-0.607712544415219
,ENSG00000254505,0.136488419910763
,ENSG00000101421,0.346211389091709
,ENSG00000164695,-2.11479069671136
,ENSG00000082438,-0.673614094373065
,ENSG00000117280,0.26313665221913
,ENSG00000184497,-1.05132120690472
,ENSG00000125355,1.88457963922066
,ENSG00000166444,-0.81659591743114
,ENSG00000004866,-0.477770688587627
,ENSG00000131845,-0.364652310486581
,ENSG00000256762,1.55821844365883
,ENSG00000089335,0.311397960675635
,ENSG00000145908,-0.840027559158771
,ENSG00000101846,0.941359212965525
,ENSG00000159184,-1.05979438441763
,ENSG00000122970,-0.239572234429248
,ENSG00000269190,-0.565266978525963
,ENSG00000025772,0.690987332086916
,ENSG00000138814,1.48365548651522
,ENSG00000107758,0.885874203723822
,ENSG00000120910,-0.826851652324672
,ENSG00000128342,-3.70660418169071
,ENSG00000186566,-0.37574884269113
,ENSG00000032742,0.0461752796978487
,ENSG00000063177,-0.858809169729243
,ENSG00000150594,-0.110332724339648
,ENSG00000184160,0.0754220699195744
,ENSG00000175664,3.08300848300403
,ENSG00000226174,0.25213500127563
,ENSG00000153495,1.52896670857009
,ENSG00000149043,-2.52315794904624
,ENSG00000170743,3.88108624287711
,ENSG00000109919,0.389014328926788
,ENSG00000137409,0.804324204731871
,ENSG00000067715,5.88248372061592
,ENSG00000143858,1.00186128893273
,ENSG00000213023,5.42307352260377
,ENSG00000132872,6.31538401540032
,ENSG00000129990,6.47724448459153
,ENSG00000134207,4.45820355178065
,ENSG00000011347,2.66613250812524
,ENSG00000162613,-0.587131516168173
,ENSG00000151967,2.79702843289053
,ENSG00000019169,-1.24841647026062
,ENSG00000164105,0.140390608272279
,ENSG00000158747,0.152947626334749
,ENSG00000157856,2.92418767411772
,ENSG00000203724,1.35239553835579
,ENSG00000162642,0.736239674917611
,ENSG00000159208,-0.334882400706497
,ENSG00000164008,0.308266658756017
,ENSG00000143443,-0.808328769841729
,ENSG00000118292,-0.0625116531222883
,ENSG00000186205,-0.199062440414367
,ENSG00000117791,-0.434685279554963
,ENSG00000168397,-0.0764680663283719
,ENSG00000149474,0.511134240224222
,ENSG00000136699,-0.291296991412158
,ENSG00000166311,-0.200031862542708
,ENSG00000103056,0.68511551460002
,ENSG00000135587,-0.891137516570333
,ENSG00000136492,-0.660842278197988
,ENSG00000128655,1.56266634650572
,ENSG00000100154,-0.722194353861569
,ENSG00000137473,1.54304237054969
,ENSG00000187862,0.037403106446061
,ENSG00000204815,0.758878387448488
,ENSG00000105948,-0.294840060445674
,ENSG00000018699,-1.03258609945769
,ENSG00000229474,-1.13267513884521
,ENSG00000006555,-0.843869428869414
,ENSG00000166889,-0.984054205993307
,ENSG00000074800,0.456210840116689
,ENSG00000185149,4.55073876102576
,ENSG00000108515,-2.16392070611092
,ENSG00000188316,1.47302316357096
,ENSG00000251283,-0.127069775708846
,ENSG00000154358,-1.75395643540555
,ENSG00000100104,0.0725224204776537
,ENSG00000143384,-1.45818047156991
,ENSG00000095637,-0.198127386727061
,ENSG00000120896,-1.43171328518228
,ENSG00000154556,-0.279295288706449
,ENSG00000115758,-0.69418898842556
,ENSG00000115607,-1.35046429767838
,ENSG00000163508,-2.1756118778
,ENSG00000267631,-0.0425306067134051
,ENSG00000104818,0.000952258591823691
,ENSG00000126759,-0.741804889727528
,ENSG00000106080,-0.529684972680995
,ENSG00000119321,-0.432194344445449
,ENSG00000198833,-0.164737557194622
,ENSG00000160087,-0.159689250465635
,ENSG00000134285,-0.619619036109493
,ENSG00000147912,0.475444150734966
,ENSG00000138081,0.145698300896035
,ENSG00000214050,1.79243609809028
,ENSG00000141665,1.63809814646024
,ENSG00000229415,0.93086490924392
,ENSG00000196260,-1.02437583629777
,ENSG00000070729,6.46274328334803
,ENSG00000170289,1.07537140853244
,ENSG00000184381,-0.204311082253184
,ENSG00000146070,1.13433494688577
,ENSG00000127472,0.344553611344715
,ENSG00000100078,0.401559362264574
,ENSG00000183208,0.304663536422591
,ENSG00000120647,-0.089364264130404
,ENSG00000221880,0.181017719598486
,ENSG00000186714,1.89970236529524
,ENSG00000123171,-0.362666396952953
,ENSG00000177352,-0.730035414650027
,ENSG00000162004,1.35783869361522
,ENSG00000249961,-0.332652593826108
,ENSG00000196890,0.146508494964891
,ENSG00000165678,0.7207817123744
,ENSG00000119782,2.21391474864262
,ENSG00000198225,0.351444325397282
,ENSG00000088832,0.14714407876233
,ENSG00000212916,0.690063204434967
,ENSG00000170298,-1.4746619896917
,ENSG00000115446,-0.0259131147066963
,ENSG00000185942,3.11597510180593
,ENSG00000188580,5.10929158791004
,ENSG00000084628,3.73723839375705
,ENSG00000166963,3.84857893287543
,ENSG00000131711,2.77837305571887
,ENSG00000080854,-0.0362347445124804
,ENSG00000107731,1.01210356897466
,ENSG00000182168,1.72212347369206
,ENSG00000128564,6.58406296485731
,ENSG00000113763,5.3512814336477
,ENSG00000156687,4.80019219095597
,ENSG00000258512,0.244216472882928
,ENSG00000130479,0.445128062729019
,ENSG00000103540,1.09687092464348
,ENSG00000105640,-1.14147779357568
,ENSG00000184524,6.22072368089666
,ENSG00000140839,0.899644079634003
,ENSG00000183921,1.67315267765856
,ENSG00000184860,-4.80518902449552
,ENSG00000179477,1.39977152936443
,ENSG00000088367,2.52564619270083
,ENSG00000138621,-0.662838711420888
,ENSG00000082397,2.12234767889493
,ENSG00000079819,0.451674277506773
,ENSG00000115109,-0.0497450909417547
,ENSG00000111058,0.274422237564347
,ENSG00000131069,-0.748639431767535
,ENSG00000154930,-0.0629848190162803
,ENSG00000134313,0.649607246250089
,ENSG00000108309,5.58124729526886
,ENSG00000105928,1.18803455564679
,ENSG00000187601,1.32518581836617
,ENSG00000108379,1.77262956544706
,ENSG00000105989,0.944154098967131
,ENSG00000125084,2.18784980346904
,ENSG00000125872,0.684900566902495
,ENSG00000172482,-0.968426036980287
,ENSG00000170382,1.55287257284637
,ENSG00000175928,2.2215538704629
,ENSG00000162552,1.07693101613888
,ENSG00000101331,-0.174637156524313
,ENSG00000103591,0.519121115414995
,ENSG00000145428,3.06736491257088
,ENSG00000120925,0.804318394330296
,ENSG00000172456,-0.429902253395486
,ENSG00000132646,-0.35839642562898
,ENSG00000178951,0.533560788346593
,ENSG00000184828,-0.129216923842285
,ENSG00000160685,-1.31109986894389
,ENSG00000081154,0.389297185864223
,ENSG00000160299,-0.0745022809091477
,ENSG00000100731,-0.451974055542145
,ENSG00000183878,-1.27636238801194
,ENSG00000112530,1.96829974789936
,ENSG00000177302,-0.121065178606947
,ENSG00000112667,0.599611545747236
,ENSG00000100038,-1.05471725987286
,ENSG00000070010,-0.308057169523928
,ENSG00000129351,-0.515260377749355
,ENSG00000143621,-0.174458084218623
,ENSG00000176720,0.888219660651943
,ENSG00000144857,-1.56238937693118
,ENSG00000175984,-1.75297609088741
,ENSG00000146966,1.04207455665175
,ENSG00000162777,-1.90360706795479
,ENSG00000205777,-0.0602997724941052
,ENSG00000131238,0.706523198293371
,ENSG00000221988,-0.718376089491061
,ENSG00000109452,-0.526221674770578
,ENSG00000040933,0.862724183112428
,ENSG00000147255,1.01811414528715
,ENSG00000160633,-0.157053073198349
,ENSG00000253368,1.3168453225858
,ENSG00000180424,-0.441623546128951
,ENSG00000196422,1.15156951770547
,ENSG00000182676,-1.88442542282434
,ENSG00000162869,0.581602219320422
,ENSG00000151092,-0.318754383449069
,ENSG00000162761,-3.08408650900306
,ENSG00000165424,1.15658638925415
,ENSG00000136944,-2.23365088875424
,ENSG00000172935,-2.96339790465342
,ENSG00000164163,0.068433505528257
,ENSG00000135253,-1.61359413209331
,ENSG00000118432,2.34211747703037
,ENSG00000168505,2.15336628896799
,ENSG00000164900,-0.748242997221869
,ENSG00000188822,-1.70716079545777
,ENSG00000180357,-0.218634923933471
,ENSG00000063322,1.06245413372304
,ENSG00000029725,0.96682723837716
,ENSG00000137574,-0.68686666138727
,ENSG00000185046,3.75971918354432
,ENSG00000064999,-0.321771471218397
,ENSG00000137845,-0.0261572615313192
,ENSG00000073670,3.23290839831686
,ENSG00000148848,-0.0788247424603039
,ENSG00000143537,-0.809423548343594
,ENSG00000151694,-0.101746651732848
,ENSG00000168619,-0.524574173042031
,ENSG00000135074,-0.841494441455411
,ENSG00000268674,0.0280778873914841
,ENSG00000152595,5.66976990397498
,ENSG00000063854,0.707883032539276
,ENSG00000149124,-1.79208691708508
,ENSG00000161265,-0.394913811991584
,ENSG00000166579,-0.110222949773639
,ENSG00000162105,3.47063284516264
,ENSG00000161681,5.9192928857508
,ENSG00000173261,0.66735910349042
,ENSG00000090554,-1.58893472877439
,ENSG00000169174,-1.26951296562114
,ENSG00000125851,2.8490313008905
,ENSG00000175426,4.9650779057354
,ENSG00000140479,1.41489179566449
,ENSG00000160613,-1.37429178929953
,ENSG00000115257,0.789503888172265
,ENSG00000099139,-1.25105984710205
,ENSG00000135744,2.46740383846884
,ENSG00000185404,-1.73557126114266
,ENSG00000224870,0.471374265772331
,ENSG00000142166,0.16364309930431
,ENSG00000100979,-0.0687564200350866
,ENSG00000137720,0.287442780960513
,ENSG00000152217,-0.748838644854815
,ENSG00000155307,0.125370259339204
,ENSG00000152380,0.557740227033824
,ENSG00000162391,-0.501539734046958
,ENSG00000157212,-0.918290157223497
,ENSG00000145041,-0.726899001479103
,ENSG00000053501,0.716540012491462
,ENSG00000119865,2.07789794827874
,ENSG00000130066,-0.433247576397902
,ENSG00000178498,0.687235727478686
,ENSG00000099804,-0.0169701866575355
,ENSG00000105401,-0.382478433239527
,ENSG00000136448,0.361161131287748
,ENSG00000177212,0.795371421324088
,ENSG00000229644,-1.24200972165129
,ENSG00000188897,-1.49834129832987
,ENSG00000186787,0.511113656678576
,ENSG00000130313,-0.444090644049979
,ENSG00000198001,-0.892235752094716
,ENSG00000091157,1.29531481949613
,ENSG00000145386,-0.736359032031473
,ENSG00000147202,-1.36959161027253
,ENSG00000133101,3.14493722543982
,ENSG00000158560,3.21962411829504
,ENSG00000160948,-0.360801202232636
,ENSG00000077380,0.561392713598527
,ENSG00000212126,-0.81249022464763
,ENSG00000165480,0.542801933537477
,ENSG00000182628,0.851406583015544
,ENSG00000215045,0.748420344107753
,ENSG00000198663,0.0347429756643158
,ENSG00000104881,-2.43977627531781
,ENSG00000103534,-0.48171387789377
,ENSG00000135925,0.602724370700599
,ENSG00000169884,2.82172789581855
,ENSG00000142552,-1.70288952406148
,ENSG00000100206,-0.25456158357969
,ENSG00000163762,0.148990145419172
,ENSG00000145107,-1.37978211453539
,ENSG00000102158,-0.751808717880663
,ENSG00000091136,-1.94644811232296
,ENSG00000196878,-0.357025017243326
,ENSG00000172037,-2.17127299722068
,ENSG00000152207,0.990484600732366
,ENSG00000091128,-1.09375863406725
,ENSG00000123191,-0.192201260948604
,ENSG00000051825,-0.11493667135886
,ENSG00000196199,0.161818696018926
,ENSG00000135698,0.577285175014508
,ENSG00000125848,1.79571502039887
,ENSG00000148219,1.54643566114176
,ENSG00000152092,5.42581492802661
,ENSG00000089693,0.542844306732533
,ENSG00000176853,-0.147409123020866
,ENSG00000174197,-0.605909258543771
,ENSG00000111341,-4.11753603124857
,ENSG00000035687,0.479300300815529
,ENSG00000020577,0.17366092085596
,ENSG00000239900,-0.75627347067107
,ENSG00000179134,0.159276374152478
,ENSG00000185340,0.646741692908469
,ENSG00000139354,-1.36386415027901
,ENSG00000135503,0.368704886373834
,ENSG00000163106,0.0980018127188157
,ENSG00000166435,-0.160091890079173
,ENSG00000197683,-0.0833741162072423
,ENSG00000206053,-0.444729180592704
,ENSG00000086827,-0.531527899696168
,ENSG00000174891,0.529992245597921
,ENSG00000111011,-0.232070128471083
,ENSG00000178772,-1.45491899213249
,ENSG00000120054,-0.449408285744175
,ENSG00000102543,0.23219314254551
,ENSG00000204681,1.3902014224269
,ENSG00000169992,1.12389302630696
,ENSG00000196338,2.94584090785102
,ENSG00000006740,1.93511032704647
,ENSG00000143318,0.761316705234589
,ENSG00000118729,-2.38161407791176
,ENSG00000112419,-0.784592616282618
,ENSG00000203883,-1.15464998371941
,ENSG00000163171,-1.51933244984901
,ENSG00000149798,0.147052972246958
,ENSG00000128283,-0.483438142766914
,ENSG00000167617,-2.57645744915497
,ENSG00000179604,0.171268364509029
,ENSG00000198933,1.03849091044569
,ENSG00000100228,1.51167471074126
,ENSG00000138443,1.3360555122566
,ENSG00000108798,-0.768796132860728
,ENSG00000136754,0.303864393564523
,ENSG00000088992,0.736118932632426
,ENSG00000171540,2.08956775076501
,ENSG00000154217,1.33281967727691
,ENSG00000196859,-1.04834067662537
,ENSG00000227345,0.0397055701817024
,ENSG00000094796,1.36496626167316
,ENSG00000131737,-0.801076949516337
,ENSG00000108417,-0.546449940493552
,ENSG00000138684,-0.159832754648827
,ENSG00000162891,-0.75388957738044
,ENSG00000127318,-0.527147033736174
,ENSG00000166090,-0.824953395450546
,ENSG00000162892,-1.94664033544571
,ENSG00000111536,0.427180309781589
,ENSG00000102265,-2.60272363036844
,ENSG00000113282,-0.576078189768034
,ENSG00000178028,-0.152115760819896
,ENSG00000063438,0.88047975952308
,ENSG00000129467,-1.83251656046172
,ENSG00000173175,1.10954012401105
,ENSG00000174233,-0.325106273437163
,ENSG00000121281,0.132902215803326
,ENSG00000164742,3.31277510117193
,ENSG00000078295,3.41986289010669
,ENSG00000138031,-0.228827863167813
,ENSG00000155897,5.90758457195045
,ENSG00000162104,-0.81874957408868
,ENSG00000069275,0.533173791389794
,ENSG00000197312,-0.617302852872495
,ENSG00000170967,-1.07805939798621
,ENSG00000126215,-1.02000851664603
,ENSG00000196584,0.141642397071703
,ENSG00000079246,-0.366614950095007
,ENSG00000152422,-0.0103950202181265
,ENSG00000196419,-0.428427737660863
,ENSG00000105419,2.93334173693384
,ENSG00000134138,-0.0963936571987722
,ENSG00000143995,-1.46900646906024
,ENSG00000243232,3.33426522256081
,ENSG00000104472,-0.941927712287369
,ENSG00000248383,2.22363102299796
,ENSG00000234409,0.395804755473636
,ENSG00000163599,-0.799016552757713
,ENSG00000144488,-1.87190949281783
,ENSG00000137628,-1.01247689422316
,ENSG00000099284,0.0523865515138554
,ENSG00000143199,0.181526452957343
,ENSG00000151079,3.61815143913358
,ENSG00000104848,-1.69724410966293
,ENSG00000182255,3.71240348580946
,ENSG00000130037,0.662931696516506
,ENSG00000177301,3.18322060794985
,ENSG00000177272,1.48791433575772
,ENSG00000111262,3.87535777564297
,ENSG00000123240,0.27997915595256
,ENSG00000101224,-0.36803410682537
,ENSG00000145692,0.691433796167318
